Title,URL,imdb_id,Directors,overview,Poster_url,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,,,
Devadoothan,https://www.imdb.com/title/tt0280599/,tt0280599,Sibi Malayil,"Vishal Krishnamoorthy, a renowned music composer and singer, reminisces about his initial struggles and an unknown spirit that inspires him to compose songs.",https://m.media-amazon.com/images/M/MV5BNjJlYWNiMTQtMjZjMS00ZWU5LWFhMWQtODZkYWRhNjhmMmEzXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Mohanlal,Jaya,Prada,Janardanan,Vijayalakshmi,,,,,,
Thenkasipattanam,https://www.imdb.com/title/tt0334482/,tt0334482,"Meccartin, Raffi","Kannan is in love with his childhood friend Meenakshi but keeps it a secret from his beloved friend Dasan. However, the friendship between them is ruined as Dasan falls in love with the same girl.",https://m.media-amazon.com/images/M/MV5BNDUzNzE2N2EtMjNmNi00ZWYxLTk1NmQtYzBjNjA0NDU2NzQwXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Suresh,Gopi,Lal,Dileep,Samyuktha,Varma,,,,,
Sethurama Iyer CBI,https://www.imdb.com/title/tt0393724/,tt0393724,K. Madhu,Sethurama Iyer and the CBI re-open an old case upon hearing from a death-row criminal that he didn't commit one of the seven murders he was convicted of.,https://m.media-amazon.com/images/M/MV5BNzVjNWQwZDktYTUzYi00ZWJhLWE0MjEtMzJkOGIwN2ZjM2Y0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Mammootty,Mukesh,Jagathy,Sreekumar,Siddique,,,,,,
Naran,https://www.imdb.com/title/tt0463622/,tt0463622,Joshiy,Velayudhan is a good hearted drunkard local rowdy that lives in Mullankoli village. Gopinathan tries to ruin his life and does evil things to the village. Velayudhan has to get rid of him.,https://m.media-amazon.com/images/M/MV5BNGQ0YmRmYzctZTc1OC00M2Q1LWJlZTMtMWQ3ZGE2ZTNjZTQxXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Mohanlal,Madhu,Jagathy,Sreekumar,Bhavana,,,,,,
Rajamanikyam,https://www.imdb.com/title/tt0483131/,tt0483131,Anwar Rasheed,"The story of how a un-educated man Rajamanikyam, abandoned as a child, unites his step-father with the latter's children who are greedy for his wealth and possessions.",https://m.media-amazon.com/images/M/MV5BZTU2MjBlZDYtNjQ3MS00YTdhLWE1YmUtZDc5NTQ3NjI1Mjg0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Mammootty,Rahman,Manoj,K.,Jayan,Ranjith,,,,,
Chota Mumbai,https://www.imdb.com/title/tt0924213/,tt0924213,Anwar Rasheed,"The daily lives of Vasco Da Gama and his friends in a fraction of Cochin, called Chota Mumbai is portrayed in this comedy.",https://m.media-amazon.com/images/M/MV5BNTA3ZWYzMDMtOWY1ZS00ZTBjLTk4OTMtZjVlZmIzOTdlZjMyXkEyXkFqcGdeQXVyMTIwNTI0Mzk3._V1_.jpg,Mohanlal,Saikumar,Kalabhavan,Mani,Jagathy,Sreekumar,,,,,
Chathikkatha Chanthu,https://www.imdb.com/title/tt0393147/,tt0393147,"Meccartin, Raffi","Chanthu posts fake love letters to an imaginary girl Vasumathi, so that his landlord's daughter Indira who is in love with him won't pursue him. Things go awry when a real Vasumathi receives the letters and starts looking for Chanthu.",https://m.media-amazon.com/images/M/MV5BODhiMWIzOTMtZjUzNi00YjE2LWE4NmEtMmEwMWJjNWRmOTE2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayasurya,Navya,Nair,Bhavana,Vineeth,,,,,,
Classmates,https://www.imdb.com/title/tt0867145/,tt0867145,Lal Jose,"College classmates meet for a 10-year reunion, which does not go as smoothly as planned. Love is discovered, friendships are broken and secrets about tragic events in the past are revealed.",https://m.media-amazon.com/images/M/MV5BOWE2NTJiNTgtOTM0Zi00ZmY1LTgxZWYtNmJjZGM2YjVkMWI2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Prithviraj,Sukumaran,Indrajith,Sukumaran,Kavya,Madhavan,Narain,,,,
Manassinakkare,https://www.imdb.com/title/tt0393452/,tt0393452,Sathyan Anthikad,"Old Kochu Thresia's family is irked by her childlike behavior and does not comply with her bizarre demands. She finds an unusual friend in Reji, a down-to-earth young man, who fulfills her demands.",https://m.media-amazon.com/images/M/MV5BYmY5NjliZWUtNmU5YS00ZDQyLWI0MjAtNzMyNTQ5NGIwNzhlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Sheela,Nayanthara,Innocent,Vareed,Thekkethala,,,,,
C.I.D. Moosa,https://www.imdb.com/title/tt0377575/,tt0377575,Johny Antony,"The adventures of a private detective, Moosa, whose luck and wit help him to solve the cases.",https://m.media-amazon.com/images/M/MV5BY2I0ZjlhMmQtMzFkNy00YTE1LTgwNGYtNTc4NzlhMjVhMDU5XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Dileep,Bhavana,Ashish,Vidyarthi,Murali,,,,,,
Manjadikuru,https://www.imdb.com/title/tt1353033/,tt1353033,Anjali Menon,This is story of homecoming from the late 1970s. Ten-years-old Vicky arrives at his grandparents' home in rural Kerala to attend his grandfather's funeral. The disjointed family gathers ...                See full summaryÃ‚Â Ã‚Â»,https://m.media-amazon.com/images/M/MV5BZWVhMDAwZDktNmM4MS00NjQzLTgzZDctNWZlN2QwZmIzNmNjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Prithviraj,Sukumaran,Thilakan,Jagathy,Sreekumar,Rahman,,,,,
Kerala Varma Pazhassi Raja,https://www.imdb.com/title/tt0887769/,tt0887769,T. Hariharan,"Kerala Varma Pazhassi Raja is a 2009 Malayalam historical drama film based on the life of Pazhassi Raja, a Hindu king who fought against the British in the 18th century.",https://m.media-amazon.com/images/M/MV5BZjg2ZTE5ZjItYmEyMS00MzZjLWEwMmYtNmY4NWQ5ODk1ODdhXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Mammootty,Mohanlal,R.,Sarathkumar,Manoj,K.,Jayan,,,,
Anandabhadram,https://www.imdb.com/title/tt0487011/,tt0487011,Santosh Sivan,"Following his mother's death, the protagonist returns from the US to his ancestral home to fulfill his mother's last wish. Upon arrival he understands that the world of black magic and sorcery he heard as stories were not far from real.",https://m.media-amazon.com/images/M/MV5BNjgxOTExZGEtM2I4OC00ZjQwLWFjMjgtYzI1MzNiZDJkOGVmXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Prithviraj,Sukumaran,Kavya,Madhavan,Manoj,K.,Jayan,Kalabhavan,Mani,,
Meesha Madhavan,https://www.imdb.com/title/tt0353725/,tt0353725,Lal Jose,"Although forced into a criminal life from a young age, Madhavan is good at heart. However, as his enmity with Bhageerathan Pillai exacerbates, it forces the entrance of Sub-Inspector Eapen Pappachi.",https://m.media-amazon.com/images/M/MV5BM2EzNmRhODItNGRhMy00NmJhLTliYzAtMzg1ODU3OTVlZjFhXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Dileep,Kavya,Madhavan,Indrajith,Sukumaran,Jagathy,Sreekumar,,,,
Rappakal,https://www.imdb.com/title/tt0460541/,tt0460541,Kamal,The story of a mom and her adopted son and how their life changes after a long-awaited reunion of the joint family.,https://m.media-amazon.com/images/M/MV5BNjhiZGM0MjQtMGI1Mi00YjBiLTkzMjEtZGJlZWI1MDFjNzIyXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Mammootty,Nayanthara,Sharada,Balachandra,Menon,,,,,,
Arabikkatha,https://www.imdb.com/title/tt0928194/,tt0928194,Lal Jose,"Mukundan, a hard core communist exposes the atrocities of Karunan, a politician. But, the society shuns him for his anachronistic views.",https://m.media-amazon.com/images/M/MV5BZDA2ODkzZmYtMDYzNC00NjNmLTliY2MtOWEwOTY0YWM2NWIyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Sreenivasan,Chu,Min,Zhang,Indrajith,Sukumaran,Shivaji,Guruvayoor,,,
Achuvinte Amma,https://www.imdb.com/title/tt0446266/,tt0446266,Sathyan Anthikad,"The film exhibits how an interception made by a good but male, changed the life of a caring mother, when her only daughter fell in love with him.",https://m.media-amazon.com/images/M/MV5BOGJkNzhjOTgtYTIyYy00Mjk1LTljMGItZDkyZjA4NmVlM2UzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Urvashi,Meera,Jasmine,Narain,Innocent,Vareed,Thekkethala,,,,
Kayyoppu,https://www.imdb.com/title/tt0881930/,tt0881930,Ranjith,"The movie tells the story about Balachandran, a person with passion for books and literature.",https://m.media-amazon.com/images/M/MV5BMDhlMWFmYTEtY2FhNC00ZDI2LWJjY2QtYjI3ZjdmMjJkNzgyXkEyXkFqcGdeQXVyMjM4NjE2MjY@._V1_.jpg,Mammootty,Kushboo,Mukesh,Nedumudi,Venu,,,,,,
Chinthamani Kolacase,https://www.imdb.com/title/tt0882759/,tt0882759,Shaji Kailas,Story of a highly successful criminal lawyer (Suresh Gopi) who brings his own version of street justice upon his clients after freeing them.,https://m.media-amazon.com/images/M/MV5BNzYxYWFmYWEtMmRmYS00MmI4LTkyNjUtNjFhZjIzM2ZjMjc2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Suresh,Gopi,Thilakan,Bhavana,Saikumar,,,,,,
Akale,https://www.imdb.com/title/tt0416463/,tt0416463,Shyamaprasad,"Margaret wants her daughter, who is differently abled, to get married. However, her dream shatters when she finds that the boy she chose for her daughter is already engaged.",https://m.media-amazon.com/images/M/MV5BMzNhZGJjOWUtYmJlMi00MWNlLTk3YzUtY2Q2OWVjMWRhMGVmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Prithviraj,Sukumaran,Sheela,Geethu,Mohandas,Tom,George,,,,
Mission 90 Days,https://www.imdb.com/title/tt1031256/,tt1031256,Major Ravi,An investigation story set in the early 90's based on the Rajiv Gandhi assassination.,https://m.media-amazon.com/images/M/MV5BMDRmNjE3ODktZTAwZi00MjhiLWE2NzItNjY4YjNkNjMwZjI5XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Mammootty,Innocent,Vareed,Thekkethala,Vijayaraghavan,Cochin,Hanifa,,,,
The Tiger,https://www.imdb.com/title/tt0483184/,tt0483184,Shaji Kailas,The movie begins with the death of Varma (Murali) a senior government official who was about to on the verge of making a major anti-corruption bust. The case is handed over to ...                See full summaryÃ‚Â Ã‚Â»,https://m.media-amazon.com/images/M/MV5BNDY1MGVhMjYtZTI3ZS00MzY2LWE0MjUtMGNmZTc4MzJiMzY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Suresh,Gopi,Saikumar,Siddique,Rajan,P.,Dev,,,,
Arayannangalude Veedu,https://www.imdb.com/title/tt0273090/,tt0273090,A.K. Lohithadas,"Teenage boy Ravindranath leaves his house after a quarrel. Eighteen years later, circumstances make him return home, but he finds that matters are not like what he had expected.",https://m.media-amazon.com/images/M/MV5BMThlZmMwMGQtNWJiMi00MWYxLWFkMmYtY2Q5OGM4NmYzMDUyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Mammootty,Lakshmi,Gopalaswamy,Kaviyoor,Ponnamma,Devan,,,,,
Megamalhar,https://www.imdb.com/title/tt0314366/,tt0314366,Kamal,"Nandita is happily married to Mukundan. One day, she happens to meet her childhood sweetheart Rajeevan and they become intimate friends. However they decide to part ways as they're already married.",https://m.media-amazon.com/images/M/MV5BZjAyMGQ3NmYtMjJiMC00M2YxLWI0NzUtYTgxNDUzYmIxZDcxXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Biju,Menon,Samyuktha,Varma,Siam,Howlader,Poornima,Indrajith,,,
Ravanaprabhu,https://www.imdb.com/title/tt0298514/,tt0298514,Ranjith,"The story begins with the fall of Mangalasserry Neelakandan's (Mohanlal) son Karthikeyan (Mohanlal), as he ventures out to make money which ultimately makes him a liquor baron. The ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BZjY4OGE1YzEtNmExNS00NDNiLTgzODMtMTVhOTExMGQwYWJkXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_.jpg,Mohanlal,Napolean,Vasundhara,Das,Siddique,,,,,,
Rakshasa Rajavu,https://www.imdb.com/title/tt0318612/,tt0318612,Vinayan,"Police officer Ramanathan exposes the criminal activities of the state's finance minister and faces his wrath. However, things get complicated when the state CM's daughter falls in love with Naidu.",https://m.media-amazon.com/images/M/MV5BZGE3MzJmYzMtNmU1OC00ODU2LWIxODItNWYwOGYxZmY0Y2NiXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_.jpg,Mammootty,Meena,Dileep,Kavya,Madhavan,,,,,,
Ee Parakkum Thalika,https://www.imdb.com/title/tt0319337/,tt0319337,Thaha,"Unni, a bus owner, and his friend Sundareshan ply a bus service. The pathetic condition of his bus creates concerns for Unni. Things take a turn when a girl happens to come into their lives.",https://m.media-amazon.com/images/M/MV5BMmI1YWRmNDYtZjkwOS00NmY3LWJlNjMtN2RlMWViY2FmNDM1XkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_.jpg,Dileep,Harisree,Ashokan,Nithya,Das,Cochin,Hanifa,,,,
Kakkakuyil,https://www.imdb.com/title/tt0277774/,tt0277774,Priyadarshan,Kunjunni has a speciality. He has the body of one person and the voice of another person.,https://m.media-amazon.com/images/M/MV5BNDRlYmRiOWQtYWI3Mi00YTMyLWJkNmQtMjQyY2Y1NTYxMWIxXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_.jpg,Mohanlal,Mukesh,Nedumudi,Venu,Jagathy,Sreekumar,,,,,
Megasandesam,https://www.imdb.com/title/tt0319841/,tt0319841,Rajasenan,A young singer fall in love with a ghost that is visible only to his eyes. The movie shows the aftereffects of this love.,https://m.media-amazon.com/images/M/MV5BZGE4NWM4MDEtMDkyNy00MmM5LWJkYmYtMGVkN2RjNGQ2ZTUyXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Suresh,Gopi,Samyuktha,Varma,Rajshri,Nair,Napolean,,,,
One-Man Show,https://www.imdb.com/title/tt0317962/,tt0317962,Shafi,The fate of Jayakrishnan's (Jayaram) life depends on a TV game show. During the show the host pries into Jayakrishnan's past.,https://m.media-amazon.com/images/M/MV5BNjZjZGZlN2YtZTRhNC00NzE1LWIzNWQtYWM4MGYxMDQxYjc0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Lal,Samyuktha,Varma,Narendra,Prasad,,,,,
Nariman,https://www.imdb.com/title/tt0323365/,tt0323365,K. Madhu,A police officer (Suresh Gopi) tries a different strategy to help a man facing death sentence.,https://m.media-amazon.com/images/M/MV5BMTk2YjRiYTktMjA4NS00MDI5LWFiZWEtYjg3YWI4OTc0ZTZmXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Suresh,Gopi,Siddique,Jagadish,Jagathy,Sreekumar,,,,,
Ishtam,https://www.imdb.com/title/tt0322788/,tt0322788,Sibi Malayil,A tale that narrates the healthy relationship between a father and his son.,https://m.media-amazon.com/images/M/MV5BNGM0NTY4NzMtNzg5NC00NTI2LWE2MmItZjg2MmQwZDM2ZDdlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Dileep,Navya,Nair,Nedumudi,Venu,Jayasudha,,,,,
Praja,https://www.imdb.com/title/tt0287637/,tt0287637,Joshiy,"Ex-don Zakkir Ali Hussein is living peacefully in the suburbs of Kochi and trying to begin a new life. However, due to the evil deeds of two dons and a corrupt politician, he is unable to ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BNGZhNWZjZmEtNTQ2Mi00MjIzLWEyYzktN2I3ZWMwODQzYTg1XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Mohanlal,Aishwariyaa,Bhaskaran,Biju,Menon,Anupam,Kher,,,,
Vakkalathu Narayanankutty,https://www.imdb.com/title/tt0278130/,tt0278130,T.K. Rajeev Kumar,"Narayanankutty aspires to become a lawyer, but ends up being a clerk in a government office. Although Narayanankutty does not become a lawyer, he fights when the law is broken.",https://m.media-amazon.com/images/M/MV5BOWM2ZDJlNzgtYTZiNS00YTZiLWExNDMtOTZlOGM4OTI5OGI1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Mukesh,Manya,Jagathy,Sreekumar,,,,,,
Naranathu Thamburan,https://www.imdb.com/title/tt0320136/,tt0320136,Viji Thampi,"Ananthan falls in love with Hemalatha, a poor girl. After their marriage, complications arise when the government and his crooked relatives plan to take over the palace unless they produce a child.",https://m.media-amazon.com/images/M/MV5BMzExZWY0MGItNDRlMS00NjNlLTlkZGEtMzIwNmIyZWRlZTIwXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Harisree,Ashokan,Augustine,Ponnamma,Babu,Baburaj,,,,,
Sharja To Sharja,https://www.imdb.com/title/tt0320453/,tt0320453,Venugopan,"Nandhan comes to Kapithan family as Sheikh Jasim Khalidh Mehbani, their relative from Sharjah in order to save his brother's life.",https://m.media-amazon.com/images/M/MV5BOTEyMmQzMGEtNjhhMC00Zjg1LTk0MjgtN2FhNDUwNmY1MDgxXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Jayaram,Jagadish,Aishwariyaa,Bhaskaran,Rajan,P.,Dev,,,,
Sundara Purushan,https://www.imdb.com/title/tt0324112/,tt0324112,Jose Thomas,A girl with intellectual disabilities falls in love with a married singer and marries him. Her father poisons his mind against his first wife so that the groom leaves her.,https://m.media-amazon.com/images/M/MV5BYjdlM2RiZDktNzg4My00ODU0LWJmODEtZmY2ZjIyNjY1MDQ0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Suresh,Gopi,Mukesh,Devayani,Kousalya,,,,,,
Uthaman,https://www.imdb.com/title/tt0324390/,tt0324390,Anilbabu,"The story is about an orphan, who accepts the blame for a murder and lands into jeopardy.",https://m.media-amazon.com/images/M/MV5BNmJiNjU3ODYtM2JjZS00ZWNmLWE1YTQtZDQ3YTRiYjAyZjVmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Sindhu,Menon,Siddique,K.P.A.C.,Lalitha,,,,,
Kalyanaraman,https://www.imdb.com/title/tt0357829/,tt0357829,Shafi,An old man (Dileep) narrates his love story about the curse his family possesses to a bunch of teenagers.,https://m.media-amazon.com/images/M/MV5BMTkyNjY5ZjUtOTgxOS00MTNhLWE3N2ItZWE1OGQyYzkzYWFlXkEyXkFqcGdeQXVyMjM0ODk5MDU@._V1_.jpg,Dileep,Navya,Nair,Kunchacko,Boban,Lal,,,,,
Kunjikkoonan,https://www.imdb.com/title/tt0356803/,tt0356803,Sasi Shankar,"Kunjan is unhappy with the fact that no woman is ready to marry him because of his hunchback. However, his life changes for the better when Chembakam, a woman with visual impairment, enters his life.",https://m.media-amazon.com/images/M/MV5BMjM3ZTI4ZjgtMDM5OS00YWViLWJjM2UtMjYwNTcwNDQzZDY5XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Dileep,Navya,Nair,Manya,Saikumar,,,,,,
Mazhathullikkilukkam,https://www.imdb.com/title/tt0355760/,tt0355760,"Aku Akbar, Aby Jose","Solomon mysteriously shows up after many years and offers to take care of his teachers, Anna and Alice. Unfortunately, a sudden turn of events brings out the real reason behind his arrival.",https://m.media-amazon.com/images/M/MV5BNTQyYmYyOTUtM2UxMC00ZTI0LWI2N2MtMDcxM2UyZDI4MGNkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Dileep,Navya,Nair,Sharada,Bharathi,,,,,,
Nammal,https://www.imdb.com/title/tt0357945/,tt0357945,Kamal,"Two youngsters, who are orphan. Grown up themselves,by their hardwork. Gets to know that their teacher is one of their mom.",https://m.media-amazon.com/images/M/MV5BNjFhNWNkYTEtMzJjZC00ZGQzLTk3ZmItM2FiZWIzODM4ODU4XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Sidharth,Bharathan,Jishnu,Raghavan,Renuka,Menon,Bhavana,,,,
Stop Violence,https://www.imdb.com/title/tt0357203/,tt0357203,A.K. Sajan,"Saathan, a thug, rapes Angelina who later becomes pregnant. Over time he falls in love with her but his gang leader does not approve of their relationship.",https://m.media-amazon.com/images/M/MV5BMWRlYjFjNGQtNDE4ZS00NTEzLWIwNjktZTUzNGEwYTFhMjY1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Prithviraj,Sukumaran,Vijayaraghavan,Chandra,Laxman,Thara,Kalyan,,,,
Yathrakarude Sradhakku,https://www.imdb.com/title/tt0358295/,tt0358295,Sathyan Anthikad,"Two strangers pretend to be husband and wife in order to use a pre-reserved ticket bought from a scalper to get on a train , because of last second plans ,find that their lives intersect and later fall in love.",https://m.media-amazon.com/images/M/MV5BZDdmZTExY2ItMjQ3NC00YmZhLWI4MGYtZDU5Y2NhMDI3M2Y1XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Jayaram,Soundarya,Innocent,Vareed,Thekkethala,Sreenivasan,,,,,
Balettan,https://www.imdb.com/title/tt0377445/,tt0377445,V.M. Vinu,"Balettan (Mohanlal) is a man who sacrifices to help everyone he can , but when a time in need comes no one is there to help him.",https://m.media-amazon.com/images/M/MV5BOThjYTdjMjAtNGM0My00N2RkLWE1NGItMjQ4NjM4YjIzM2QzXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_.jpg,Mohanlal,Devayani,Gopika,Anil,Nedumudi,Venu,,,,,
Chronic Bachelor,https://www.imdb.com/title/tt0375657/,tt0375657,Siddique,Satyapratapan (Mammootty) and Kuruvila (Innocent) are chronic bachelors. Sp's sister Sandhya lives as a paying guest in their neighbourhood. Problems begin when Mukesh and Harishree Ashokan join Mammootty and Rambha joins Sandhya.,https://m.media-amazon.com/images/M/MV5BZTI3Mjg2YjQtMDY2MC00OTg2LWEwNGItOTkxOWJkZWQ1NDg1XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Mammootty,Mukesh,Rambha,Bhavana,,,,,,,
Ente Veedu Appuvinteyum,https://www.imdb.com/title/tt0389973/,tt0389973,Sibi Malayil,"Vasu is brought up with love and care by his stepmother.However, when his stepmother gives birth to a boy, he feels insecure as the baby gets more attention than him.",https://m.media-amazon.com/images/M/MV5BOWZmNjc3YTUtNTRlNC00NzAwLTk3NDgtZGUxMWY3M2ZkNzM4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Jyothirmayi,Kalidas,Jayaram,Siddique,,,,,,
Mizhi Randilum,https://www.imdb.com/title/tt0378370/,tt0378370,Ranjith,"Bhadra, a nurse, has to look after her family. Due to her brother's debts, she sells her house to Krishnakumar but later, she meets Krishnakumar's sister who offers to help her get the house back.",https://m.media-amazon.com/images/M/MV5BMTk0MDhiNDItMTE3ZC00ZjhjLThiY2MtMzlmNmFmMjAzOTZiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Kavya,Madhavan,Dileep,Indrajith,Sukumaran,Jagathy,Sreekumar,,,,
Padam Onnu Oru Vilapam,https://www.imdb.com/title/tt0384404/,tt0384404,T.V. Chandran,Shahina is studying in school but she can't go to school because she is pregnant. And she conceived from her divorced husband..,https://m.media-amazon.com/images/M/MV5BN2QzMTY5ZWQtNDAzNC00ZmIzLWExOWEtNGU3NTA2ZmI2ZGEyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Meera,Jasmine,M.R.,Gopakumar,Mammukoya,Suja,Karthika,,,,
Pattalam,https://www.imdb.com/title/tt0376061/,tt0376061,Lal Jose,"Deals with sweet,funny&hillarious incidents that takes place in a village when a miltry squards tend in a village as a report of terrorist attack.",https://m.media-amazon.com/images/M/MV5BMzBiZWZkMzMtYzhmMS00YWI2LTk0NWQtZmM4MTZjMzUwZjYzXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Mammootty,Biju,Menon,Tessa,Jyothirmayi,,,,,,
